Country,CountryCode
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Afghanistan,4
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Albania,8
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Algeria,12
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Andorra,20
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Angola,24
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Anguilla,660
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Antigua and Barbuda,28
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Argentina,32
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Armenia,51
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Aruba,533
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Australia,36
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Austria,40
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Azerbaijan,31
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahamas,44
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bahrain,48
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Bangladesh,50
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Barbados,52
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belarus,112
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belgium,56
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Belize,84
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Benin,204
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bermuda,60
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bhutan,64
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bolivia,68
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Bosnia and Herzegovina,70
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Botswana,72
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
Brazil,76
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
British Virgin Islands,92
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Brunei Darussalam,96
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Bulgaria,100
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burkina Faso,854
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Burundi,108
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cambodia,116
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Cameroon,120
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Canada,124
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cape Verde,132
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Cayman Islands,136
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Central African Republic,140
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chad,148
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
Chile,152
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
China,156
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Hong Kong Special Administrative Region",344
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
"China, Macao Special Administrative Region",446
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Colombia,170
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Comoros,174
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Congo,178
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Cook Islands,184
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Costa Rica,188
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Cote d'Ivoire,384
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Croatia,191
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cuba,192
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Cyprus,196
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Czech Republic,203
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Democratic Republic of the Congo,180
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Denmark,208
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Djibouti,262
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominica,212
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Dominican Republic,214
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Ecuador,218
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
Egypt,818
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
El Salvador,222
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Equatorial Guinea,226
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Eritrea,232
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Estonia,233
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Ethiopia,231
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Faeroe Islands,234
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Falkland Islands (Malvinas),238
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Fiji,242
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
Finland,246
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
France,250
